"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"1230","2013-14","Oregon","Kindergarten",47649,"varicella","94.3",100,"Census"
"1231","2014-15","Oregon","Kindergarten",46229,"varicella","95.2",100,"Census"
"1232","2020-21","Oregon","Kindergarten",39568,"varicella","95.1",100,"Census"
"1233","2019-20","Oregon","Kindergarten",45959,"varicella","94.6",100,"Census"
"1234","2015-16","Oregon","Kindergarten",45531,"varicella","95.2",100,"Census"
"1235","2016-17","Oregon","Kindergarten",45705,"varicella","95.0",100,"Census"
"1236","2011-12","Oregon","Kindergarten",45855,"varicella","95.0",100,"Census"
"1237","2022-23","Oregon","Kindergarten",40963,"dtap","90.9",100,"Census"
"1238","2022-23","Oregon","Kindergarten",40963,"varicella","94.1",100,"Census"
"1239","2022-23","Oregon","Kindergarten",40963,"mmr","91.9",100,"Census"
"1240","2022-23","Oregon","Kindergarten",40963,"varicella","94.1",100,"Census"
"1241","2022-23","Oregon","Kindergarten",40963,"polio","91.5",100,"Census"
"1242","2022-23","Oregon","Kindergarten",40963,"varicella","NReq",100,"Census"
"1243","2022-23","Oregon","Kindergarten",40963,"hep_b","92.9",100,"Census"
"1244","2020-21","Oregon","Kindergarten",39568,"varicella","95.1",100,"Census"
"1245","2021-22","Oregon","Kindergarten",41538,"varicella","94.7",100,"Census"
"1246","2022-23","California","Kindergarten",541132,"dtap","95.6",100,"Census"
"1247","2022-23","California","Kindergarten",541132,"varicella","NReq",100,"Census"
"1248","2022-23","California","Kindergarten",541132,"mmr","96.5",100,"Census"
"1249","2022-23","California","Kindergarten",541132,"varicella","96.1",100,"Census"
"1250","2022-23","California","Kindergarten",541132,"hep_b","97.3",100,"Census"
"1251","2022-23","California","Kindergarten",541132,"varicella","96.1",100,"Census"
"1252","2022-23","California","Kindergarten",541132,"polio","96.3",100,"Census"
"1253","2022-23","Iowa","Kindergarten",39178,"mmr","89.9",100,"Census"
"1254","2022-23","Iowa","Kindergarten",39178,"varicella","NReq",100,"Census"
"1255","2022-23","Iowa","Kindergarten",39178,"dtap","89.9",100,"Census"
"1256","2022-23","Iowa","Kindergarten",39178,"polio","89.9",100,"Census"
"1257","2022-23","Iowa","Kindergarten",39178,"varicella","89.9",100,"Census"
"1258","2022-23","Iowa","Kindergarten",39178,"varicella","89.9",100,"Census"
"1259","2022-23","Iowa","Kindergarten",39178,"hep_b","89.9",100,"Census"
"1260","2021-22","Maine","Kindergarten",12881,"varicella","95.5",91.6,"Census"
"1261","2020-21","Maine","Kindergarten",13477,"varicella","97.0",85,"Voluntary response (public). census (private)"
"1262","2010-11","Maine","Kindergarten",NA,"dtap",NA,NA,NA
"1263","2011-12","Maine","Kindergarten",13829,"dtap","96.6",97,"Census"
"1264","2012-13","Maine","Kindergarten",14313,"dtap","95.2",94.6,"Census"
"1265","2013-14","Maine","Kindergarten",15441,"dtap","94.4",82.4,"Voluntary response"
"1266","2016-17","Maine","Kindergarten",13834,"dtap","96.3",90.1,"Voluntary response (public). census (private)"
"1267","2014-15","Maine","Kindergarten",13704,"dtap","95.4",88.9,"Voluntary response (public); Census (private)"
"1268","2015-16","Maine","Kindergarten",13526,"dtap","96.1",90.5,"Census"
"1269","2021-22","Maine","Kindergarten",12881,"mmr","96.7",91.6,"Census"
"1270","2009-10","Maine","Kindergarten",14162,"dtap","96.2",75.3,"Voluntary response"
"1271","2018-19","Maine","Kindergarten",13419,"mmr","93.8",95.9,"Census"
"1272","2017-18","Maine","Kindergarten",13255,"mmr","94.3",95.9,"Census"
"1273","2020-21","Maine","Kindergarten",13477,"mmr","94.3",85,"Voluntary response (public). census (private)"
"1274","2019-20","Maine","Kindergarten",13450,"mmr","94.1",99.6,"Census "
"1275","2016-17","Maine","Kindergarten",13834,"mmr","94.9",90.1,"Voluntary response (public). census (private)"
"1276","2021-22","Maine","Kindergarten",12881,"varicella","NReq",91.6,"Census"
"1277","2009-10","Maine","Kindergarten",14162,"varicella","NReq",75.3,"Voluntary response"
"1278","2017-18","Maine","Kindergarten",13255,"dtap","95.3",95.9,"Census "
"1279","2020-21","Maine","Kindergarten",13477,"dtap","94.0",85,"Voluntary response (public). census (private)"
"1280","2021-22","Maine","Kindergarten",12881,"dtap","96.3",91.6,"Census"
"1281","2018-19","Maine","Kindergarten",13419,"dtap","94.5",95.9,"Census"
"1282","2019-20","Maine","Kindergarten",13450,"dtap","94.1",99.6,"Census "
"1283","2009-10","Maine","Kindergarten",14162,"varicella","95.9",75.3,"Voluntary response"
"1284","2010-11","Maine","Kindergarten",NA,"varicella",NA,NA,NA
"1285","2015-16","Maine","Kindergarten",13526,"varicella","96.1",90.5,"Census"
"1286","2016-17","Maine","Kindergarten",13834,"varicella","96.7",90.1,"Voluntary response (public). census (private)"
"1287","2020-21","Maine","Kindergarten",13477,"varicella","97.0",85,"Voluntary response (public). census (private)"
"1288","2019-20","Maine","Kindergarten",13450,"varicella","96.2",99.6,"Census "
"1289","2013-14","Maine","Kindergarten",15441,"varicella","93.8",82.4,"Voluntary response"
"1290","2014-15","Maine","Kindergarten",13704,"varicella","96.2",88.9,"Voluntary response (public); Census (private)"
"1291","2012-13","Maine","Kindergarten",14313,"varicella","95.1",94.6,"Census"
"1292","2011-12","Maine","Kindergarten",13829,"varicella","94.9",97,"Census"
"1293","2018-19","Maine","Kindergarten",13419,"varicella","95.9",95.9,"Census"
"1294","2017-18","Maine","Kindergarten",13255,"varicella","96.5",95.9,"Census "
"1295","2020-21","Maine","Kindergarten",13477,"varicella","NReq",85,"Voluntary response (public). census (private)"
"1296","2019-20","Maine","Kindergarten",13450,"varicella","NReq",99.6,"Census "
"1297","2021-22","Maine","Kindergarten",12881,"varicella","95.5",91.6,"Census"
"1298","2009-10","Maine","Kindergarten",14162,"hep_b","NReq",75.3,"Voluntary response"
"1299","2011-12","Maine","Kindergarten",13829,"hep_b","NReq",97,"Census"
"1300","2010-11","Maine","Kindergarten",NA,"hep_b",NA,NA,NA
"1301","2012-13","Maine","Kindergarten",14313,"hep_b","NReq",94.6,"Census"
"1302","2013-14","Maine","Kindergarten",15441,"hep_b","NReq",82.4,"Voluntary response"
"1303","2016-17","Maine","Kindergarten",13834,"hep_b","NReq",90.1,"Voluntary response (public). census (private)"
"1304","2014-15","Maine","Kindergarten",13704,"hep_b","NReq",88.9,"Voluntary response (public); Census (private)"
"1305","2015-16","Maine","Kindergarten",13526,"hep_b","NReq",90.5,"Census"
"1306","2019-20","Maine","Kindergarten",13450,"hep_b","NReq",99.6,"Census"
"1307","2020-21","Maine","Kindergarten",13477,"hep_b","0.0",85,"Voluntary response (public). census (private)"
"1308","2021-22","Maine","Kindergarten",12881,"hep_b","NReq",91.6,"Census"
"1309","2009-10","Maine","Kindergarten",14162,"polio","95.4",75.3,"Voluntary response"
"1310","2010-11","Maine","Kindergarten",NA,"polio",NA,NA,NA
"1311","2011-12","Maine","Kindergarten",13829,"polio","96.1",97,"Census"
"1312","2009-10","Maine","Kindergarten",14162,"mmr","95.5",75.3,"Voluntary response"
"1313","2010-11","Maine","Kindergarten",NA,"mmr",NA,NA,NA
"1314","2011-12","Maine","Kindergarten",13829,"mmr","93.0",97,"Census"
"1315","2012-13","Maine","Kindergarten",14313,"mmr","91.3",94.6,"Census"
"1316","2013-14","Maine","Kindergarten",15441,"mmr","89.9",82.4,"Voluntary response"
"1317","2014-15","Maine","Kindergarten",13704,"mmr","92.1",88.9,"Voluntary response (public); Census (private)"
"1318","2015-16","Maine","Kindergarten",13526,"mmr","95.1",90.5,"Census"
"1319","2012-13","Maine","Kindergarten",14313,"polio","95.2",94.6,"Census"
"1320","2013-14","Maine","Kindergarten",15441,"polio","93.4",82.4,"Voluntary response"
"1321","2014-15","Maine","Kindergarten",13704,"polio","95.6",88.9,"Voluntary response (public); Census (private)"
"1322","2015-16","Maine","Kindergarten",13526,"polio","96.0",90.5,"Census"
"1323","2017-18","Maine","Kindergarten",13255,"polio","95.3",95.9,"Census "
"1324","2016-17","Maine","Kindergarten",13834,"polio","96.1",90.1,"Voluntary response (public). census (private)"
"1325","2018-19","Maine","Kindergarten",13419,"polio","94.5",95.9,"Census"
"1326","2019-20","Maine","Kindergarten",13450,"polio","94.2",99.6,"Census "
"1327","2021-22","Maine","Kindergarten",12881,"polio","96.5",91.6,"Census"
"1328","2020-21","Maine","Kindergarten",13477,"polio","94.2",85,"Voluntary response (public). census (private)"
"1329","2014-15","Maine","Kindergarten",13704,"varicella","NReq",88.9,"Voluntary response (public); Census (private)"
"1330","2015-16","Maine","Kindergarten",13526,"varicella","NReq",90.5,"Census"
"1331","2010-11","Maine","Kindergarten",NA,"varicella",NA,NA,NA
"1332","2011-12","Maine","Kindergarten",13829,"varicella","NReq",97,"Census"
"1333","2012-13","Maine","Kindergarten",14313,"varicella","NReq",94.6,"Census"
"1334","2013-14","Maine","Kindergarten",15441,"varicella","NReq",82.4,"Voluntary response"
"1335","2023-24","Maine","Kindergarten",12087,"varicella","97.1",93,"Census"
"1336","2023-24","Maine","Kindergarten",12087,"polio","97.4",93,"Census"
"1337","2023-24","Maine","Kindergarten",12087,"hep_b","Nreq",93,"Census"
"1338","2023-24","Maine","Kindergarten",12087,"varicella","97.1",93,"Census"
"1339","2023-24","Maine","Kindergarten",12087,"varicella","NReq",93,"Census"
"1340","2023-24","Maine","Kindergarten",12087,"dtap","96.9",93,"Census"
"1341","2023-24","Maine","Kindergarten",12087,"mmr","97.5",93,"Census"
"1342","2022-23","Maine","Kindergarten",12403,"mmr","96.8",93.9,"Census"
"1343","2022-23","Maine","Kindergarten",12403,"varicella","NReq",93.9,"Census"
"1344","2022-23","Maine","Kindergarten",12403,"dtap","96.6",93.9,"Census"
"1345","2022-23","Maine","Kindergarten",12403,"varicella","96.6",93.9,"Census"
"1346","2022-23","Maine","Kindergarten",12403,"polio","96.8",93.9,"Census"
"1347","2022-23","Maine","Kindergarten",12403,"varicella","96.6",93.9,"Census"
"1348","2022-23","Maine","Kindergarten",12403,"hep_b","NReq",93.9,"Census"
"1349","2023-24","Ohio","Kindergarten",133716,"varicella","88.5",94,"Census (pub.), vol. response (prv.)"
"1350","2023-24","Ohio","Kindergarten",133716,"polio","89.6",94,"Census (pub.), vol. response (prv.)"
"1351","2023-24","Ohio","Kindergarten",133716,"hep_b","93.0",94,"Census (pub.), vol. response (prv.)"
"1352","2023-24","Ohio","Kindergarten",133716,"varicella","88.5",94,"Census (pub.), vol. response (prv.)"
"1353","2023-24","Ohio","Kindergarten",133716,"varicella","NReq",94,"Census (pub.), vol. response (prv.)"
"1354","2023-24","Ohio","Kindergarten",133716,"dtap","89.3",94,"Census (pub.), vol. response (prv.)"
"1355","2023-24","Ohio","Kindergarten",133716,"mmr","89.2",94,"Census (pub.), vol. response (prv.)"
"1356","2020-21","Ohio","Kindergarten",128535,"varicella","88.7",91.1,"Census (public). voluntary response (private)"
"1357","2021-22","Ohio","Kindergarten",139077,"varicella","87.9",91.9,"Census (pub.), vol. response (pvt.)"
"1358","2012-13","Ohio","Kindergarten",163687,"varicella",NA,86.9,"Census"
"1359","2013-14","Ohio","Kindergarten",150000,"varicella",NA,92.5,"Census"
"1360","2014-15","Ohio","Kindergarten",149080,"varicella",NA,91,"Census (public); Voluntary response (private)"
"1361","2020-21","Ohio","Kindergarten",128535,"varicella","NReq",91.1,"Census (public). voluntary response (private)"
"1362","2019-20","Ohio","Kindergarten",139103,"varicella","NReq",98.8,"Census"
"1363","2015-16","Ohio","Kindergarten",144604,"varicella",NA,93.7,"Census (public); Voluntary response (private)"
"1364","2011-12","Ohio","Kindergarten",146144,"varicella",NA,94.5,"Convenient "
"1365","2013-14","Ohio","Kindergarten",150000,"mmr","96.2",92.5,"Census"
"1366","2014-15","Ohio","Kindergarten",149080,"mmr","91.9",91,"Census (public); Voluntary response (private)"
"1367","2009-10","Ohio","Kindergarten",131137,"mmr","88.6",100,"Census"
"1368","2010-11","Ohio","Kindergarten",NA,"mmr",NA,NA,NA
"1369","2011-12","Ohio","Kindergarten",146144,"mmr","96.1",94.5,"Convenient "
"1370","2012-13","Ohio","Kindergarten",163687,"mmr","96.3",86.9,"Census"
"1371","2009-10","Ohio","Kindergarten",131137,"varicella","91.2",100,"Census"
"1372","2010-11","Ohio","Kindergarten",NA,"varicella",NA,NA,NA
"1373","2010-11","Ohio","Kindergarten",NA,"dtap",NA,NA,NA
"1374","2011-12","Ohio","Kindergarten",146144,"dtap","95.9",94.5,"Convenient "
"1375","2012-13","Ohio","Kindergarten",163687,"dtap","96.3",86.9,"Census"
"1376","2013-14","Ohio","Kindergarten",150000,"dtap","96.1",92.5,"Census"
"1377","2014-15","Ohio","Kindergarten",149080,"varicella","91.2",91,"Census (public); Voluntary response (private)"
"1378","2016-17","Ohio","Kindergarten",137542,"dtap","92.4",95.5,"Census"
"1379","2014-15","Ohio","Kindergarten",149080,"dtap","92.2",91,"Census (public); Voluntary response (private)"
"1380","2015-16","Ohio","Kindergarten",144604,"dtap","92.1",93.7,"Census (public); Voluntary response (private)"
"1381","2021-22","Ohio","Kindergarten",139077,"mmr","88.3",91.9,"Census (pub.), vol. response (pvt.)"
"1382","2009-10","Ohio","Kindergarten",131137,"dtap","87.9",100,"Census"
"1383","2015-16","Ohio","Kindergarten",144604,"mmr","92.1",93.7,"Census (public); Voluntary response (private)"
"1384","2016-17","Ohio","Kindergarten",137542,"mmr","92.6",95.5,"Census"
"1385","2020-21","Ohio","Kindergarten",128535,"mmr","89.6",91.1,"Census (public). voluntary response (private)"
"1386","2019-20","Ohio","Kindergarten",139103,"mmr","92.4",98.8,"Census"
"1387","2018-19","Ohio","Kindergarten",139679,"mmr","91.6",94.9,"Census (public). voluntary response (private)"
"1388","2017-18","Ohio","Kindergarten",138753,"mmr","92.1",94.9,"Census"
"1389","2010-11","Ohio","Kindergarten",NA,"varicella",NA,NA,NA
"1390","2011-12","Ohio","Kindergarten",146144,"varicella","95.4",94.5,"Convenient "
"1391","2012-13","Ohio","Kindergarten",163687,"varicella","95.7",86.9,"Census"
"1392","2013-14","Ohio","Kindergarten",150000,"varicella","95.7",92.5,"Census"
"1393","2017-18","Ohio","Kindergarten",138753,"dtap","92.1",94.9,"Census"
"1394","2021-22","Ohio","Kindergarten",139077,"dtap","88.5",91.9,"Census (pub.), vol. response (pvt.)"
"1395","2020-21","Ohio","Kindergarten",128535,"dtap","89.0",91.1,"Census (public). voluntary response (private)"
"1396","2018-19","Ohio","Kindergarten",139679,"dtap","91.9",94.9,"Census (public). voluntary response (private)"
"1397","2019-20","Ohio","Kindergarten",139103,"dtap","92.3",98.8,"Census"
"1398","2021-22","Ohio","Kindergarten",139077,"varicella","NReq",91.9,"Census (pub.), vol. response (pvt.)"
"1399","2009-10","Ohio","Kindergarten",131137,"varicella","NReq",100,"Census"
"1400","2017-18","Ohio","Kindergarten",138753,"hep_b","95.2",94.9,"Census"
"1401","2015-16","Ohio","Kindergarten",144604,"varicella","91.5",93.7,"Census (public); Voluntary response (private)"
"1402","2016-17","Ohio","Kindergarten",137542,"varicella","91.9",95.5,"Census"
"1403","2020-21","Ohio","Kindergarten",128535,"varicella","88.7",91.1,"Census (public). voluntary response (private)"
"1404","2019-20","Ohio","Kindergarten",139103,"varicella","91.9",98.8,"Census"
"1405","2017-18","Ohio","Kindergarten",138753,"varicella","91.5",94.9,"Census"
"1406","2018-19","Ohio","Kindergarten",139679,"varicella","91.2",94.9,"Census (public). voluntary response (private)"
"1407","2021-22","Ohio","Kindergarten",139077,"varicella","87.9",91.9,"Census (pub.), vol. response (pvt.)"
"1408","2009-10","Ohio","Kindergarten",131137,"hep_b","90.5",100,"Census"
"1409","2011-12","Ohio","Kindergarten",146144,"hep_b","99.0",94.5,"Convenient "
"1410","2010-11","Ohio","Kindergarten",NA,"hep_b",NA,NA,NA
"1411","2012-13","Ohio","Kindergarten",163687,"hep_b","99.0",86.9,"Census"
"1412","2013-14","Ohio","Kindergarten",150000,"hep_b","99.0",92.5,"Census"
"1413","2016-17","Ohio","Kindergarten",137542,"hep_b","95.2",95.5,"Census"
"1414","2014-15","Ohio","Kindergarten",149080,"hep_b","95.2",91,"Census (public); Voluntary response (private)"
"1415","2015-16","Ohio","Kindergarten",144604,"hep_b","95.1",93.7,"Census (public); Voluntary response (private)"
"1416","2011-12","Ohio","Kindergarten",146144,"polio","96.2",94.5,"Convenient "
"1417","2009-10","Ohio","Kindergarten",131137,"polio","88.3",100,"Census"
"1418","2010-11","Ohio","Kindergarten",NA,"polio",NA,NA,NA
"1419","2021-22","Ohio","Kindergarten",139077,"hep_b","92.7",91.9,"Census (pub.), vol. response (pvt.)"
"1420","2020-21","Ohio","Kindergarten",128535,"hep_b","94.1",91.1,"Census (public). voluntary response (private)"
"1421","2019-20","Ohio","Kindergarten",139103,"hep_b","94.9",98.8,"Census"
"1422","2018-19","Ohio","Kindergarten",139679,"hep_b","94.6",94.9,"Census (public). voluntary response (private)"
"1423","2019-20","Ohio","Kindergarten",139103,"polio","92.7",98.8,"Census"
"1424","2020-21","Ohio","Kindergarten",128535,"polio","89.4",91.1,"Census (public). voluntary response (private)"
"1425","2021-22","Ohio","Kindergarten",139077,"polio","88.9",91.9,"Census (pub.), vol. response (pvt.)"
"1426","2018-19","Ohio","Kindergarten",139679,"polio","92.0",94.9,"Census (public). voluntary response (private)"
"1427","2017-18","Ohio","Kindergarten",138753,"polio","92.3",94.9,"Census"
"1428","2016-17","Ohio","Kindergarten",137542,"polio","92.7",95.5,"Census"
"1429","2012-13","Ohio","Kindergarten",163687,"polio","96.5",86.9,"Census"
"1430","2013-14","Ohio","Kindergarten",150000,"polio","96.4",92.5,"Census"
"1431","2014-15","Ohio","Kindergarten",149080,"polio","92.5",91,"Census (public); Voluntary response (private)"
"1432","2015-16","Ohio","Kindergarten",144604,"polio","92.4",93.7,"Census (public); Voluntary response (private)"
"1433","2021-22","North Carolina","Kindergarten",118191,"varicella","95.9",78.5,"Vol. response"
"1434","2016-17","North Carolina","Kindergarten",126454,"dtap","96.1",88.2,"Voluntary response"
"1435","2014-15","North Carolina","Kindergarten",129792,"dtap","96.5",95,"Census (public). Voluntary response (private)"
"1436","2015-16","North Carolina","Kindergarten",128290,"dtap","97.1",92,"Census (public). Voluntary response (private)"
"1437","2021-22","North Carolina","Kindergarten",118191,"mmr","96.1",78.5,"Vol. response"
"1438","2009-10","North Carolina","Kindergarten",116087,"dtap",NA,96,"Census"
"1439","2015-16","North Carolina","Kindergarten",128290,"mmr","97.3",92,"Census (public). Voluntary response (private)"
"1440","2016-17","North Carolina","Kindergarten",126454,"mmr","96.2",88.2,"Voluntary response"
"1441","2020-21","North Carolina","Kindergarten",120995,"mmr","95.2",89,"Census (public). voluntary response (private)"
"1442","2019-20","North Carolina","Kindergarten",124548,"mmr","95.5",97.8,"Census"
